TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 18:38:44.88,SESSION_START,,,,,,
2026-05-14 18:38:44.88,START_METRICS,,,EQUAL,,,
2026-05-14 18:39:31.04,SESSION_END,,,,,,
