TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 18:46:16.48,SESSION_START,,,,,,
2026-05-14 18:46:16.48,START_METRICS,,,EQUAL,,,
2026-05-14 18:46:25.20,BET,40,0.10,,0.10,100.00,
2026-05-14 18:47:29.72,BET,41,0.10,,-0.10,99.90,
2026-05-14 18:47:30.41,SESSION_END,,,,,,
