TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 16:31:44.02,SESSION_START,,,,,,
2026-05-14 16:31:44.02,START_METRICS,,,EQUAL,,,
2026-05-14 16:31:53.90,BET,40,0.20,,0.20,100.00,
2026-05-14 16:31:58.83,SESSION_END,,,,,,
