TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 17:29:00.57,SESSION_START,,,,,,
2026-05-14 17:29:00.57,START_METRICS,,,EQUAL,,,
2026-05-14 17:29:17.06,BET,40,0.20,,0.20,100.00,
