TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 18:31:31.20,SESSION_START,,,,,,
2026-05-14 18:31:31.20,START_METRICS,,,EQUAL,,,
2026-05-14 18:31:47.83,BET,40,0.10,,0.10,100.00,
2026-05-14 18:32:48.43,BET,41,0.10,,-0.10,99.90,
2026-05-14 18:32:50.97,SESSION_END,,,,,,
