TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 16:15:37.48,SESSION_START,,,,,,
2026-05-14 16:15:37.48,START_METRICS,,,EQUAL,,,
2026-05-14 16:15:45.66,BET,40,0.10,,0.10,100.00,
2026-05-14 16:16:10.67,SESSION_END,,,,,,
