TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-05-14 15:33:37.33,SESSION_START,,,,,,
2026-05-14 15:33:37.34,START_METRICS,,,EQUAL,,,
2026-05-14 15:34:06.22,SESSION_END,,,,,,
